     t          kpm          kmax         Hmax         ksec         Hsec          Hp           Hm           HHp         HHm          HH0         mu5rms      mu5rms_ts     mu5m_ts       EMag         HMag        xiMag        xiHel
9.80038e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.62399e-05  6.82397e-06  5.97146e-02  7.20472e-02
9.85041e+01  0.00000e+00  1.30000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.57544e-05  6.82255e-06  5.98921e-02  7.22308e-02
9.90041e+01  0.00000e+00  1.30000e+01  0.00000e+00  5.08000e+02 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.53007e-05  6.82039e-06  6.00543e-02  7.23975e-02
9.95037e+01  0.00000e+00  1.30000e+01  0.00000e+00  5.08000e+02 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.48699e-05  6.81759e-06  6.02272e-02  7.25812e-02
1.00004e+02  4.93750e+02  1.30000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.44033e-05  6.81617e-06  6.03922e-02  7.27624e-02
1.00504e+02  4.93587e+02  1.30000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.39958e-05  6.81411e-06  6.05653e-02  7.29279e-02
1.01004e+02  4.92103e+02  1.30000e+01  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.35725e-05  6.81185e-06  6.07263e-02  7.30999e-02
1.01505e+02  4.88382e+02  1.30000e+01  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.30917e-05  6.81081e-06  6.08920e-02  7.32727e-02
1.02003e+02  4.86873e+02  1.10000e+01  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.27123e-05  6.80856e-06  6.10727e-02  7.34499e-02
1.02504e+02  4.44960e+02  1.10000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.22710e-05  6.80842e-06  6.12375e-02  7.36303e-02
1.03004e+02  4.93102e+02  1.10000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.18649e-05  6.80653e-06  6.14081e-02  7.38072e-02
1.03504e+02  4.91488e+02  1.10000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.14668e-05  6.80361e-06  6.15712e-02  7.39745e-02
1.04004e+02  4.90953e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.10172e-05  6.80080e-06  6.17347e-02  7.41441e-02
1.04504e+02  4.98896e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.06519e-05  6.79861e-06  6.19003e-02  7.43226e-02
1.05004e+02  4.88101e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.02561e-05  6.80026e-06  6.20685e-02  7.44945e-02
1.05504e+02  4.93722e+02  1.10000e+01  0.00000e+00  5.06000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.98581e-05  6.79530e-06  6.22289e-02  7.46587e-02
1.06005e+02  4.87186e+02  1.10000e+01  0.00000e+00  5.06000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.94702e-05  6.79570e-06  6.23866e-02  7.48361e-02
1.06504e+02  4.81460e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.90979e-05  6.79454e-06  6.25588e-02  7.50071e-02
1.07005e+02  4.84108e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.87065e-05  6.79313e-06  6.27184e-02  7.51797e-02
1.07505e+02  4.84624e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.83160e-05  6.79088e-06  6.28891e-02  7.53501e-02
1.08005e+02  4.84981e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.79366e-05  6.78675e-06  6.30525e-02  7.55143e-02
1.08503e+02  4.84402e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.75676e-05  6.78544e-06  6.32059e-02  7.56904e-02
1.09003e+02  4.86730e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.72311e-05  6.78547e-06  6.33662e-02  7.58659e-02
1.09504e+02  4.83829e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.68355e-05  6.78467e-06  6.35365e-02  7.60263e-02
1.10004e+02  4.82112e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.64898e-05  6.78173e-06  6.37042e-02  7.61959e-02
1.10504e+02  4.79279e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.61414e-05  6.77989e-06  6.38684e-02  7.63687e-02
1.11004e+02  4.76350e+02  1.10000e+01  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.57866e-05  6.77784e-06  6.40337e-02  7.65354e-02
1.11504e+02  4.78815e+02  1.10000e+01  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.54388e-05  6.77624e-06  6.41986e-02  7.66971e-02
1.12003e+02  4.63941e+02  1.10000e+01  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.51073e-05  6.77638e-06  6.43513e-02  7.68758e-02
1.12503e+02  4.79815e+02  1.10000e+01  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.47595e-05  6.77397e-06  6.45218e-02  7.70295e-02
1.13004e+02  4.78588e+02  1.10000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.44135e-05  6.77319e-06  6.46718e-02  7.72073e-02
1.13504e+02  4.78334e+02  1.10000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.41013e-05  6.77059e-06  6.48381e-02  7.73777e-02
1.14005e+02  4.78394e+02  1.10000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.37733e-05  6.76807e-06  6.49963e-02  7.75397e-02
1.14505e+02  4.78385e+02  1.10000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.34320e-05  6.77082e-06  6.51595e-02  7.77120e-02
1.15003e+02  4.76350e+02  1.10000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.31116e-05  6.76523e-06  6.53283e-02  7.78701e-02
1.15504e+02  4.76336e+02  1.10000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.27876e-05  6.76399e-06  6.54882e-02  7.80473e-02
1.16005e+02  4.76454e+02  1.10000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.24467e-05  6.76040e-06  6.56381e-02  7.82165e-02
1.16505e+02  4.76469e+02  1.10000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.21519e-05  6.76324e-06  6.58023e-02  7.83888e-02
1.17003e+02  4.79344e+02  1.10000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.18589e-05  6.76022e-06  6.59639e-02  7.85399e-02
1.17504e+02  4.72334e+02  1.10000e+01  0.00000e+00  5.06000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.15195e-05  6.75741e-06  6.61249e-02  7.87097e-02
1.18006e+02  4.75004e+02  1.10000e+01  0.00000e+00  5.06000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.12183e-05  6.75489e-06  6.62838e-02  7.88688e-02
1.18504e+02  4.71699e+02  1.10000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.09150e-05  6.75624e-06  6.64450e-02  7.90417e-02
1.19003e+02  4.68498e+02  1.10000e+01  0.00000e+00  5.06000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.06559e-05  6.75151e-06  6.66065e-02  7.92025e-02
1.19504e+02  4.68661e+02  1.00000e+01  0.00000e+00  5.06000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.03535e-05  6.75393e-06  6.67690e-02  7.93761e-02
1.20003e+02  4.67542e+02  1.00000e+01  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.00188e-05  6.74975e-06  6.69250e-02  7.95260e-02
1.20504e+02  4.67666e+02  1.00000e+01  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.97511e-05  6.75001e-06  6.70826e-02  7.96947e-02
1.21005e+02  4.67600e+02  1.00000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.94487e-05  6.74667e-06  6.72397e-02  7.98608e-02
1.21506e+02  4.67194e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.91679e-05  6.74635e-06  6.74009e-02  8.00301e-02
1.22004e+02  4.66296e+02  1.00000e+01  0.00000e+00  5.05000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.88649e-05  6.74507e-06  6.75529e-02  8.01906e-02
1.22505e+02  4.71491e+02  1.00000e+01  0.00000e+00  5.05000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.85808e-05  6.74170e-06  6.77150e-02  8.03546e-02
1.23004e+02  4.69425e+02  1.00000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.82947e-05  6.73939e-06  6.78703e-02  8.05157e-02
1.23503e+02  4.69241e+02  1.00000e+01  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.80364e-05  6.74137e-06  6.80256e-02  8.06878e-02
1.24005e+02  4.72086e+02  1.00000e+01  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.77582e-05  6.74039e-06  6.81895e-02  8.08451e-02
1.24504e+02  4.65182e+02  1.00000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.74616e-05  6.73639e-06  6.83366e-02  8.09973e-02
1.25004e+02  4.66876e+02  1.00000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.72172e-05  6.73614e-06  6.84992e-02  8.11677e-02
1.25503e+02  4.73686e+02  1.00000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.69595e-05  6.73423e-06  6.86642e-02  8.13381e-02
1.26004e+02  4.66937e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.66939e-05  6.73143e-06  6.88358e-02  8.14844e-02
1.26503e+02  4.66418e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.64497e-05  6.73162e-06  6.89776e-02  8.16505e-02
1.27004e+02  4.66435e+02  1.00000e+01  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.61635e-05  6.73172e-06  6.91264e-02  8.18165e-02
1.27503e+02  4.66002e+02  1.00000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.59036e-05  6.72973e-06  6.92891e-02  8.19716e-02
1.28005e+02  4.65260e+02  1.00000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.56643e-05  6.72816e-06  6.94545e-02  8.21286e-02
1.28503e+02 -1.64795e-03  1.00000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.54202e-05  6.72737e-06  6.96081e-02  8.23019e-02
1.29005e+02  4.66854e+02  1.00000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.51411e-05  6.72458e-06  6.97677e-02  8.24452e-02
1.29503e+02  4.76029e+02  1.00000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.49077e-05  6.72515e-06  6.99036e-02  8.26047e-02
1.30003e+02  4.55129e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.46638e-05  6.72347e-06  7.00664e-02  8.27791e-02
1.30504e+02  4.57227e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.44004e-05  6.71889e-06  7.02214e-02  8.29301e-02
1.31005e+02  4.58190e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.41585e-05  6.72045e-06  7.03788e-02  8.30831e-02
1.31503e+02  4.58441e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.39153e-05  6.71699e-06  7.05295e-02  8.32540e-02
1.32004e+02  4.58405e+02  1.00000e+01  0.00000e+00  5.07000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.36925e-05  6.71676e-06  7.06819e-02  8.33979e-02
1.32503e+02  4.56798e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.34555e-05  6.71512e-06  7.08333e-02  8.35680e-02
1.33005e+02  4.56297e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.32133e-05  6.71450e-06  7.10034e-02  8.37237e-02
1.33505e+02  4.58855e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.29874e-05  6.71050e-06  7.11654e-02  8.38802e-02
1.34003e+02  4.57725e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.27399e-05  6.70996e-06  7.13143e-02  8.40383e-02
1.34503e+02  4.61022e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.25220e-05  6.70904e-06  7.14559e-02  8.41859e-02
1.35005e+02  4.59358e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.23062e-05  6.70954e-06  7.16098e-02  8.43503e-02
1.35503e+02  4.59104e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.20626e-05  6.70747e-06  7.17590e-02  8.45023e-02
1.36005e+02  4.54407e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.18314e-05  6.70634e-06  7.19239e-02  8.46629e-02
1.36505e+02  4.54847e+02  1.00000e+01  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.16085e-05  6.70519e-06  7.20761e-02  8.48222e-02
1.37004e+02  4.63882e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.14406e-05  6.70395e-06  7.22366e-02  8.49797e-02
1.37505e+02  4.59150e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.11694e-05  6.70263e-06  7.23766e-02  8.51391e-02
1.38004e+02  4.58078e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.09689e-05  6.70100e-06  7.25332e-02  8.52820e-02
1.38503e+02  4.58983e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.07657e-05  6.69859e-06  7.26810e-02  8.54483e-02
1.39005e+02  4.59013e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.05613e-05  6.69595e-06  7.28393e-02  8.55995e-02
1.39504e+02  4.57639e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.03330e-05  6.69614e-06  7.29967e-02  8.57632e-02
1.40004e+02  4.57098e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.01122e-05  6.69599e-06  7.31338e-02  8.59167e-02
1.40503e+02  4.56683e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.98926e-05  6.69345e-06  7.32902e-02  8.60613e-02
1.41003e+02  4.56052e+02  1.00000e+01  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.97138e-05  6.69401e-06  7.34442e-02  8.62224e-02
1.41505e+02  4.53823e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.94871e-05  6.69163e-06  7.35874e-02  8.63793e-02
1.42005e+02  4.53707e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.93079e-05  6.69012e-06  7.37528e-02  8.65299e-02
1.42504e+02  4.53534e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.91119e-05  6.69101e-06  7.38957e-02  8.66838e-02
1.43004e+02  4.53673e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.89180e-05  6.68748e-06  7.40581e-02  8.68408e-02
1.43504e+02  4.54992e+02  1.00000e+01  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.86997e-05  6.68640e-06  7.42007e-02  8.69917e-02
1.44004e+02  4.53873e+02  9.00000e+00  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.85174e-05  6.68401e-06  7.43558e-02  8.71503e-02
1.44503e+02  4.53355e+02  9.00000e+00  0.00000e+00  5.11000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.83110e-05  6.68396e-06  7.45086e-02  8.72972e-02
1.45003e+02  4.53145e+02  9.00000e+00  0.00000e+00  5.04000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.81197e-05  6.68268e-06  7.46673e-02  8.74570e-02
