#---it--------t-------dt-------urms------umax------orms------omax------oum-------abm-------jbm-------brms------bmax------jrms------jmax-----divu2m-----epsK------epsM-----rumax----rhom-----bmx-------bmy-------bmz----
     250      1.01 2.09E-03 5.373E-02 4.372E-01 1.256E+01 1.036E+02  2.60E-02  4.02E-04  1.01E+00 1.777E-01 7.782E-01 2.959E+01 3.262E+02 3.550E+00 8.064E-04 4.377E-03 4.30E-01  0.9919 2.016E-03 1.976E-03 1.869E-03
     260      1.03 2.07E-03 5.316E-02 4.710E-01 1.237E+01 1.016E+02  2.56E-02  4.02E-04  9.93E-01 1.766E-01 7.913E-01 2.923E+01 3.079E+02 3.437E+00 7.828E-04 4.272E-03 4.70E-01  0.9919 2.013E-03 1.971E-03 1.867E-03
     270      1.05 2.08E-03 5.261E-02 4.829E-01 1.220E+01 1.106E+02  2.52E-02  4.02E-04  9.82E-01 1.756E-01 8.053E-01 2.888E+01 2.879E+02 3.330E+00 7.605E-04 4.172E-03 4.67E-01  0.9918 2.010E-03 1.966E-03 1.865E-03
     280      1.07 2.10E-03 5.207E-02 4.477E-01 1.203E+01 1.079E+02  2.48E-02  4.02E-04  9.71E-01 1.746E-01 7.898E-01 2.855E+01 2.954E+02 3.225E+00 7.392E-04 4.074E-03 4.52E-01  0.9918 2.008E-03 1.961E-03 1.864E-03
     290      1.09 2.07E-03 5.157E-02 5.027E-01 1.186E+01 1.121E+02  2.45E-02  4.02E-04  9.60E-01 1.737E-01 7.763E-01 2.822E+01 3.097E+02 3.130E+00 7.194E-04 3.983E-03 4.93E-01  0.9918 2.005E-03 1.957E-03 1.862E-03
     300      1.11 2.07E-03 5.109E-02 4.320E-01 1.171E+01 1.098E+02  2.41E-02  4.01E-04  9.49E-01 1.727E-01 7.709E-01 2.791E+01 3.172E+02 3.039E+00 7.004E-04 3.895E-03 4.26E-01  0.9918 2.003E-03 1.952E-03 1.860E-03
     310      1.13 2.07E-03 5.062E-02 4.202E-01 1.156E+01 1.034E+02  2.38E-02  4.01E-04  9.39E-01 1.718E-01 7.692E-01 2.760E+01 3.173E+02 2.952E+00 6.824E-04 3.810E-03 4.21E-01  0.9918 2.000E-03 1.947E-03 1.859E-03
     320      1.16 2.09E-03 5.016E-02 4.412E-01 1.141E+01 1.075E+02  2.35E-02  4.01E-04  9.29E-01 1.709E-01 7.645E-01 2.730E+01 3.070E+02 2.867E+00 6.651E-04 3.727E-03 4.47E-01  0.9918 1.998E-03 1.942E-03 1.858E-03
     330      1.18 2.07E-03 4.972E-02 4.687E-01 1.127E+01 9.872E+01  2.32E-02  4.01E-04  9.19E-01 1.700E-01 7.771E-01 2.701E+01 2.974E+02 2.787E+00 6.486E-04 3.648E-03 4.84E-01  0.9917 1.996E-03 1.938E-03 1.857E-03
     340      1.20 2.10E-03 4.929E-02 4.620E-01 1.113E+01 1.055E+02  2.29E-02  4.01E-04  9.09E-01 1.691E-01 7.621E-01 2.673E+01 2.850E+02 2.711E+00 6.329E-04 3.572E-03 4.70E-01  0.9917 1.994E-03 1.933E-03 1.856E-03
#---it--------t-------dt-------urms------umax------orms------omax------oum-------abm-------jbm-------brms------bmax------jrms------jmax-----divu2m-----epsK------epsM-----rumax----rhom-----bmx-------bmy-------bmz----
       0      1.22 2.08E-03 4.888E-02 4.534E-01 1.100E+01 1.080E+02  2.27E-02  4.00E-04  9.00E-01 1.682E-01 7.552E-01 2.645E+01 2.859E+02 2.637E+00 6.179E-04 3.499E-03 4.65E-01  0.9917 1.992E-03 1.929E-03 1.855E-03
      10      1.24 2.07E-03 4.848E-02 4.408E-01 1.087E+01 1.218E+02  2.24E-02  4.00E-04  8.90E-01 1.674E-01 7.407E-01 2.618E+01 2.854E+02 2.565E+00 6.035E-04 3.427E-03 4.58E-01  0.9917 1.989E-03 1.924E-03 1.854E-03
      20      1.26 2.09E-03 4.809E-02 4.180E-01 1.075E+01 1.137E+02  2.22E-02  4.00E-04  8.81E-01 1.665E-01 7.427E-01 2.592E+01 2.980E+02 2.499E+00 5.898E-04 3.359E-03 4.32E-01  0.9917 1.987E-03 1.920E-03 1.853E-03
      30      1.28 2.10E-03 4.771E-02 4.161E-01 1.063E+01 1.032E+02  2.20E-02  4.00E-04  8.72E-01 1.657E-01 7.213E-01 2.566E+01 3.083E+02 2.433E+00 5.766E-04 3.292E-03 4.23E-01  0.9917 1.985E-03 1.915E-03 1.852E-03
      40      1.30 2.11E-03 4.735E-02 4.486E-01 1.051E+01 1.004E+02  2.17E-02  4.00E-04  8.63E-01 1.649E-01 7.070E-01 2.541E+01 3.155E+02 2.369E+00 5.638E-04 3.227E-03 4.47E-01  0.9917 1.983E-03 1.911E-03 1.851E-03
      50      1.32 2.10E-03 4.700E-02 3.980E-01 1.040E+01 9.126E+01  2.15E-02  3.99E-04  8.55E-01 1.641E-01 6.896E-01 2.516E+01 2.928E+02 2.311E+00 5.518E-04 3.166E-03 3.88E-01  0.9916 1.981E-03 1.907E-03 1.850E-03
      60      1.34 2.07E-03 4.665E-02 4.104E-01 1.029E+01 1.040E+02  2.13E-02  3.99E-04  8.46E-01 1.633E-01 6.881E-01 2.492E+01 3.029E+02 2.255E+00 5.402E-04 3.106E-03 4.06E-01  0.9916 1.979E-03 1.903E-03 1.849E-03
      70      1.36 2.11E-03 4.632E-02 4.096E-01 1.018E+01 9.454E+01  2.11E-02  3.99E-04  8.38E-01 1.625E-01 6.830E-01 2.469E+01 2.865E+02 2.199E+00 5.290E-04 3.047E-03 3.97E-01  0.9916 1.978E-03 1.899E-03 1.849E-03
      80      1.38 2.09E-03 4.600E-02 3.915E-01 1.008E+01 9.912E+01  2.09E-02  3.99E-04  8.30E-01 1.618E-01 6.774E-01 2.446E+01 2.684E+02 2.147E+00 5.183E-04 2.991E-03 4.02E-01  0.9916 1.976E-03 1.895E-03 1.848E-03
      90      1.41 2.05E-03 4.568E-02 4.214E-01 9.979E+00 1.103E+02  2.07E-02  3.99E-04  8.22E-01 1.610E-01 6.885E-01 2.423E+01 2.627E+02 2.095E+00 5.079E-04 2.936E-03 4.24E-01  0.9916 1.974E-03 1.891E-03 1.847E-03
     100      1.43 2.08E-03 4.538E-02 4.129E-01 9.882E+00 8.787E+01  2.05E-02  3.99E-04  8.14E-01 1.603E-01 6.787E-01 2.401E+01 2.687E+02 2.047E+00 4.980E-04 2.883E-03 4.17E-01  0.9916 1.972E-03 1.887E-03 1.847E-03
     110      1.45 2.08E-03 4.508E-02 4.302E-01 9.787E+00 8.843E+01  2.03E-02  3.98E-04  8.06E-01 1.596E-01 6.721E-01 2.380E+01 2.709E+02 2.000E+00 4.885E-04 2.832E-03 4.38E-01  0.9916 1.970E-03 1.883E-03 1.846E-03
     120      1.47 2.12E-03 4.479E-02 3.667E-01 9.694E+00 9.484E+01  2.01E-02  3.98E-04  7.98E-01 1.589E-01 6.715E-01 2.359E+01 2.652E+02 1.954E+00 4.792E-04 2.781E-03 3.68E-01  0.9916 1.969E-03 1.879E-03 1.846E-03
     130      1.49 2.12E-03 4.450E-02 3.770E-01 9.603E+00 9.622E+01  1.99E-02  3.98E-04  7.91E-01 1.581E-01 6.722E-01 2.337E+01 2.631E+02 1.909E+00 4.701E-04 2.732E-03 3.71E-01  0.9916 1.967E-03 1.876E-03 1.846E-03
     140      1.51 2.11E-03 4.422E-02 3.770E-01 9.513E+00 9.066E+01  1.98E-02  3.98E-04  7.83E-01 1.574E-01 6.742E-01 2.317E+01 2.666E+02 1.865E+00 4.613E-04 2.684E-03 3.86E-01  0.9915 1.966E-03 1.872E-03 1.845E-03
