     t         kpm        kmax       Hmax       ksec       Hsec        Hp         Hm         HHp       HHm        HH0      mu5rms    mu5rms_ts  mu5m_ts      EMag       HMag      xiMag      xiHel
4.70049e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.86271e-04  3.36896e-06  5.54925e-02  7.22565e-02
4.75048e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.80361e-04  3.37052e-06  5.57291e-02  7.25442e-02
4.80036e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.74880e-04  3.36990e-06  5.59874e-02  7.28285e-02
4.85045e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.69233e-04  3.36767e-06  5.62258e-02  7.31071e-02
4.90049e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.63825e-04  3.36671e-06  5.64682e-02  7.33926e-02
4.95039e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.58430e-04  3.36519e-06  5.66974e-02  7.36693e-02
5.00041e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.53176e-04  3.36493e-06  5.69570e-02  7.39428e-02
5.05050e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.48000e-04  3.36310e-06  5.71950e-02  7.41995e-02
5.10036e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.43253e-04  3.36557e-06  5.74351e-02  7.44770e-02
5.15032e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.38229e-04  3.36093e-06  5.76722e-02  7.47270e-02
5.20051e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.33383e-04  3.36185e-06  5.79264e-02  7.49914e-02
5.25044e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.28816e-04  3.36061e-06  5.81638e-02  7.52443e-02
5.30040e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.24058e-04  3.36149e-06  5.83997e-02  7.55175e-02
5.35045e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.19686e-04  3.35993e-06  5.86287e-02  7.57858e-02
5.40029e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.15018e-04  3.35924e-06  5.88573e-02  7.60539e-02
5.45037e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.10772e-04  3.35702e-06  5.90992e-02  7.63250e-02
5.50036e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.06492e-04  3.35754e-06  5.93134e-02  7.66052e-02
5.55038e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.02309e-04  3.35524e-06  5.95567e-02  7.68731e-02
5.60034e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.98319e-04  3.35535e-06  5.97770e-02  7.71430e-02
5.65046e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.94057e-04  3.35435e-06  5.99967e-02  7.74075e-02
5.70031e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.90291e-04  3.35546e-06  6.02372e-02  7.76730e-02
5.75030e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.86343e-04  3.35245e-06  6.04636e-02  7.79148e-02
5.80027e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.82509e-04  3.35261e-06  6.06739e-02  7.81697e-02
5.85037e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.78931e-04  3.34982e-06  6.09169e-02  7.84285e-02
5.90029e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.75168e-04  3.34891e-06  6.11290e-02  7.86917e-02
5.95044e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.71577e-04  3.34826e-06  6.13450e-02  7.89487e-02
6.00035e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.68108e-04  3.34907e-06  6.15823e-02  7.92053e-02
6.05033e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.64688e-04  3.34621e-06  6.17964e-02  7.94512e-02
6.10033e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.61127e-04  3.34735e-06  6.19992e-02  7.97292e-02
6.15027e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.57731e-04  3.34641e-06  6.22441e-02  7.99895e-02
6.20051e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.54744e-04  3.34413e-06  6.24531e-02  8.02357e-02
6.25051e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.51270e-04  3.34638e-06  6.26672e-02  8.04820e-02
6.30034e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.48049e-04  3.34492e-06  6.28700e-02  8.07593e-02
6.35040e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.44807e-04  3.34329e-06  6.30935e-02  8.09797e-02
6.40050e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.41991e-04  3.34349e-06  6.33093e-02  8.12644e-02
6.45030e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.38781e-04  3.33999e-06  6.35069e-02  8.14975e-02
6.50035e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.35721e-04  3.34281e-06  6.37299e-02  8.17628e-02
6.55035e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.32965e-04  3.34185e-06  6.39433e-02  8.20065e-02
6.60033e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.30061e-04  3.34088e-06  6.41462e-02  8.22601e-02
6.65045e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.26980e-04  3.33902e-06  6.43531e-02  8.24936e-02
6.70040e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.24374e-04  3.33949e-06  6.45728e-02  8.27487e-02
6.75047e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.21630e-04  3.33806e-06  6.47696e-02  8.30088e-02
6.80053e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.18634e-04  3.33845e-06  6.49631e-02  8.32571e-02
6.85052e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.16053e-04  3.33800e-06  6.51845e-02  8.35014e-02
6.90050e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.13513e-04  3.33685e-06  6.53872e-02  8.37497e-02
6.95035e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.10723e-04  3.33349e-06  6.55706e-02  8.40079e-02
7.00052e+01  0.00000e+00  1.20000e+01  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.08217e-04  3.33515e-06  6.57793e-02  8.42665e-02
7.05040e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.05851e-04  3.33489e-06  6.59749e-02  8.45228e-02
7.10038e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.03437e-04  3.33472e-06  6.62025e-02  8.47789e-02
7.15051e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.00762e-04  3.33154e-06  6.63770e-02  8.50331e-02
7.20045e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.98326e-04  3.33237e-06  6.65713e-02  8.53066e-02
7.25051e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.96163e-04  3.33432e-06  6.68036e-02  8.55690e-02
7.30031e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.93718e-04  3.33136e-06  6.69832e-02  8.58462e-02
7.35048e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.91597e-04  3.33154e-06  6.71881e-02  8.61094e-02
7.40045e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.89239e-04  3.33160e-06  6.73811e-02  8.64061e-02
7.45048e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.86839e-04  3.32997e-06  6.75591e-02  8.66566e-02
7.50041e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.84794e-04  3.32849e-06  6.77712e-02  8.69418e-02
7.55031e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.82597e-04  3.33000e-06  6.79676e-02  8.72118e-02
7.60027e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.80375e-04  3.32829e-06  6.81552e-02  8.74856e-02
7.65028e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.78233e-04  3.32604e-06  6.83545e-02  8.77621e-02
7.70049e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.76103e-04  3.32653e-06  6.85301e-02  8.80406e-02
7.75038e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.74113e-04  3.32530e-06  6.87448e-02  8.83136e-02
7.80051e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.72113e-04  3.32621e-06  6.89414e-02  8.85971e-02
7.85041e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.70028e-04  3.32326e-06  6.91187e-02  8.88495e-02
7.90029e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.68202e-04  3.32473e-06  6.93263e-02  8.91121e-02
7.95042e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.66109e-04  3.32402e-06  6.94918e-02  8.93996e-02
8.00036e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.64237e-04  3.32141e-06  6.96917e-02  8.96550e-02
8.05051e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.62372e-04  3.32191e-06  6.98880e-02  8.99246e-02
8.10029e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.60395e-04  3.32110e-06  7.00682e-02  9.01834e-02
8.15037e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.58626e-04  3.31893e-06  7.02518e-02  9.04204e-02
8.20052e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.56601e-04  3.32010e-06  7.04379e-02  9.07022e-02
8.25048e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.54813e-04  3.32065e-06  7.06335e-02  9.09557e-02
8.30045e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.52964e-04  3.31966e-06  7.08087e-02  9.12059e-02
8.35047e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.51363e-04  3.31798e-06  7.10104e-02  9.14462e-02
8.40034e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.49666e-04  3.31953e-06  7.11816e-02  9.17135e-02
8.45036e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.47962e-04  3.31840e-06  7.13728e-02  9.19565e-02
8.50046e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.46439e-04  3.31794e-06  7.15775e-02  9.22027e-02
8.55049e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.44693e-04  3.31776e-06  7.17551e-02  9.24611e-02
8.60036e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.43073e-04  3.31670e-06  7.19336e-02  9.26780e-02
8.65028e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.41363e-04  3.31510e-06  7.21169e-02  9.29084e-02
8.70043e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.39651e-04  3.31400e-06  7.22860e-02  9.31390e-02
8.75040e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.38066e-04  3.31423e-06  7.24672e-02  9.33879e-02
8.80048e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.36549e-04  3.31381e-06  7.26479e-02  9.36220e-02
8.85040e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.34881e-04  3.31445e-06  7.28128e-02  9.38527e-02
8.90028e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.33466e-04  3.31199e-06  7.30180e-02  9.40913e-02
8.95028e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.31861e-04  3.31199e-06  7.31796e-02  9.43162e-02
9.00053e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.30585e-04  3.31161e-06  7.33766e-02  9.45506e-02
9.05029e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.29106e-04  3.31163e-06  7.35558e-02  9.47782e-02
9.10031e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.27570e-04  3.31185e-06  7.37112e-02  9.50224e-02
9.15035e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.26020e-04  3.31120e-06  7.38767e-02  9.52487e-02
9.20037e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.24804e-04  3.30855e-06  7.40714e-02  9.54613e-02
9.25028e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.23270e-04  3.30998e-06  7.42331e-02  9.57174e-02
9.30036e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.21919e-04  3.30966e-06  7.44155e-02  9.59573e-02
9.35036e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.20533e-04  3.30742e-06  7.45917e-02  9.61896e-02
9.40042e+01  0.00000e+00  9.00000e+00  0.00000e+00  1.00000e+00 -0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.19223e-04  3.30738e-06  7.47876e-02  9.64226e-02
